RECORDING_SESSION_LABEL,IA_ID,IA_LABEL,item,DATA_FILE,EYE_USED,IA_AREA,IA_AVERAGE_FIX_PUPIL_SIZE,IA_BOTTOM,IA_DWELL_TIME,IA_DWELL_TIME_%,IA_FIRST_FIXATION_DURATION,IA_FIRST_FIXATION_INDEX,IA_FIRST_FIXATION_RUN_INDEX,IA_FIRST_FIXATION_TIME,IA_FIRST_FIXATION_VISITED_IA_COUNT,IA_FIRST_FIXATION_X,IA_FIRST_FIXATION_Y,IA_FIRST_FIX_PROGRESSIVE,IA_FIRST_RUN_DWELL_TIME,IA_FIRST_RUN_END_TIME,IA_FIRST_RUN_FIXATION_%,IA_FIRST_RUN_FIXATION_COUNT,IA_FIRST_RUN_START_TIME,IA_FIRST_SACCADE_AMPLITUDE,IA_FIRST_SACCADE_ANGLE,IA_FIRST_SACCADE_END_TIME,IA_FIRST_SACCADE_START_TIME,IA_FIXATION_%,IA_FIXATION_COUNT,IA_FSA_COUNT_1,IA_FSA_COUNT_2,IA_FSA_COUNT_3,IA_FSA_COUNT_4,IA_FSA_DURATION_1,IA_FSA_DURATION_2,IA_FSA_DURATION_3,IA_FSA_DURATION_4,IA_GROUP,IA_LAST_FIXATION_DURATION,IA_LAST_FIXATION_TIME,IA_LAST_FIXATION_X,IA_LAST_FIXATION_Y,IA_LAST_SACCADE_AMPLITUDE,IA_LAST_SACCADE_ANGLE,IA_LAST_SACCADE_END_TIME,IA_LAST_SACCADE_START_TIME,IA_LEFT,IA_LEGAL,IA_MAX_FIX_PUPIL_SIZE,IA_MIN_FIX_PUPIL_SIZE,IA_POINTS,IA_REGRESSION_IN,IA_REGRESSION_IN_COUNT,IA_REGRESSION_OUT,IA_REGRESSION_OUT_COUNT,IA_REGRESSION_OUT_FULL,IA_REGRESSION_OUT_FULL_COUNT,IA_REGRESSION_PATH_DURATION,IA_RIGHT,IA_RUN_COUNT,IA_SECOND_FIXATION_DURATION,IA_SECOND_FIXATION_RUN,IA_SECOND_FIXATION_TIME,IA_SECOND_FIXATION_X,IA_SECOND_FIXATION_Y,IA_SECOND_RUN_DWELL_TIME,IA_SECOND_RUN_END_TIME,IA_SECOND_RUN_FIXATION_%,IA_SECOND_RUN_FIXATION_COUNT,IA_SECOND_RUN_START_TIME,IA_SELECTIVE_REGRESSION_PATH_DURATION,IA_SKIP,IA_SPILLOVER,IA_THIRD_FIXATION_DURATION,IA_THIRD_FIXATION_RUN,IA_THIRD_FIXATION_TIME,IA_THIRD_FIXATION_X,IA_THIRD_FIXATION_Y,IA_THIRD_RUN_DWELL_TIME,IA_THIRD_RUN_END_TIME,IA_THIRD_RUN_FIXATION_%,IA_THIRD_RUN_START_TIME,IA_TOP,IA_TYPE,IP_END_TIME,IP_LABEL,IP_START_TIME,TRIAL_DWELL_TIME,TRIAL_FIXATION_COUNT,TRIAL_INDEX,TRIAL_LABEL,TRIAL_START_TIME,locationList,temp,targetloc,competloc,unrel1loc,unrel2loc,RESPONSE_ACC,RESPONSE_CHOICE,DISPLAY_TIME,MOUSE_TIME,RESPONSE_RT,prac,trialtype,word,target,competitor,u1,u2,audiofile,block,targetduration,list,arraylatency,compoverlap
32shl1,3,UNREL1_IA ,4,32shl1.edf,RIGHT,50625,1627.5,305,460,0.1556,144,2,2,1648,0,244.9,200.6,1,460,2134,0.2857,2,1648,5.64,144.49,1646,1612,0.2857,2,0,1,1,0,0,188,316,0,.,316,1820,207.8,145.8,1.63,118.81,1818,1792,144,0,1689,1566,.,0,0,1,1,1,1,1664,369,1,316,1,1820,207.8,145.8,.,.,.,.,.,460,0,.,.,.,.,.,.,.,.,.,.,80,RECTANGLE,1487615,Recording Period,1485609,2956,7,3,Trial: 3,1484144,"[(768, 576), (768, 192), (256, 192), (256, 576)]",None,"(768, 576)","(768, 192)","(256, 192)","(256, 576)",1,TARGET,613575.2188,615559.25,1102.031249,0,Practice,sun,sun.jpg,beer.jpg,wire.jpg,shave.jpg,sunC.wav,0,553,L1,408,x
32shl1,4,UNREL2_IA ,4,32shl1.edf,RIGHT,50625,.,689,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,144,0,.,.,.,.,.,.,.,.,.,.,369,0,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,464,RECTANGLE,1487615,Recording Period,1485609,2956,7,3,Trial: 3,1484144,"[(768, 576), (768, 192), (256, 192), (256, 576)]",None,"(768, 576)","(768, 192)","(256, 192)","(256, 576)",1,TARGET,613575.2188,615559.25,1102.031249,0,Practice,sun,sun.jpg,beer.jpg,wire.jpg,shave.jpg,sunC.wav,0,553,L1,408,x
32shl1,1,TARGET_IA ,1,32shl1.edf,RIGHT,50625,1550,689,1568,0.7396,1568,4,4,2312,2,253.2,571.4,0,1568,3878,0.25,1,2312,9.32,174.69,2310,2268,0.25,1,0,0,0,0,0,0,0,0,.,1568,2312,253.2,571.4,9.32,174.69,2310,2268,144,0,1550,1550,.,1,1,0,0,0,0,1568,369,1,.,.,.,.,.,.,.,.,.,.,1568,1,.,.,.,.,.,.,.,.,.,.,464,RECTANGLE,1496926,Recording Period,1494553,2120,4,4,Trial: 4,1493038,"[(256, 576), (768, 192), (768, 576), (256, 192)]",None,"(256, 576)","(768, 192)","(768, 576)","(256, 192)",1,TARGET,622518.6558,624871.301,1470.645249,0,Practice,coat,coat.jpg,ears.jpg,ship.jpg,duck.jpg,coatC.wav,0,467,L1,456,x
32shl1,2,COMPET_IA ,1,32shl1.edf,RIGHT,50625,1433,305,252,0.1189,252,2,2,1864,0,701.7,210.6,1,252,2114,0.25,1,1864,4.24,53.49,1862,1824,0.25,1,0,0,1,0,0,0,108,0,.,252,1864,701.7,210.6,4.24,53.49,1862,1824,656,0,1433,1433,.,0,0,0,0,0,0,252,881,1,.,.,.,.,.,.,.,.,.,.,252,0,108,.,.,.,.,.,.,.,.,.,80,RECTANGLE,1496926,Recording Period,1494553,2120,4,4,Trial: 4,1493038,"[(256, 576), (768, 192), (768, 576), (256, 192)]",None,"(256, 576)","(768, 192)","(768, 576)","(256, 192)",1,TARGET,622518.6558,624871.301,1470.645249,0,Practice,coat,coat.jpg,ears.jpg,ship.jpg,duck.jpg,coatC.wav,0,467,L1,456,x
32shl1,3,UNREL1_IA ,1,32shl1.edf,RIGHT,50625,1439,689,108,0.0509,108,3,3,2160,1,717.1,615.4,1,108,2266,0.25,1,2160,8.99,-90.4,2158,2116,0.25,1,1,0,0,0,1568,0,0,0,.,108,2160,717.1,615.4,8.99,-90.4,2158,2116,656,1,1439,1439,.,0,0,1,1,1,1,1676,881,1,.,.,.,.,.,.,.,.,.,.,108,0,.,.,.,.,.,.,.,.,.,.,464,RECTANGLE,1496926,Recording Period,1494553,2120,4,4,Trial: 4,1493038,"[(256, 576), (768, 192), (768, 576), (256, 192)]",None,"(256, 576)","(768, 192)","(768, 576)","(256, 192)",1,TARGET,622518.6558,624871.301,1470.645249,0,Practice,coat,coat.jpg,ears.jpg,ship.jpg,duck.jpg,coatC.wav,0,467,L1,456,x
32shl1,4,UNREL2_IA ,1,32shl1.edf,RIGHT,50625,.,305,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,144,0,.,.,.,.,.,.,.,.,.,.,369,0,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,80,RECTANGLE,1496926,Recording Period,1494553,2120,4,4,Trial: 4,1493038,"[(256, 576), (768, 192), (768, 576), (256, 192)]",None,"(256, 576)","(768, 192)","(768, 576)","(256, 192)",1,TARGET,622518.6558,624871.301,1470.645249,0,Practice,coat,coat.jpg,ears.jpg,ship.jpg,duck.jpg,coatC.wav,0,467,L1,456,x
32shl1,1,TARGET_IA ,34,32shl1.edf,RIGHT,50625,1541.67,305,1556,0.5013,192,4,3,2536,1,194.5,265.7,0,1556,4118,0.5,3,2536,8.77,96.3,2534,2488,0.5,3,2,0,0,0,1364,0,0,0,.,604,3516,225.7,176.2,0.5,-177.65,3514,3504,144,0,1649,1439,.,1,1,0,0,0,0,1556,369,1,760,1,2744,233.5,191.2,.,.,.,.,.,1556,1,.,604,1,3516,225.7,176.2,.,.,.,.,80,RECTANGLE,1515750,Recording Period,1513108,3104,6,5,Trial: 5,1511650,"[(256, 192), (768, 192), (768, 576), (256, 576)]",None,"(256, 192)","(768, 192)","(768, 576)","(256, 576)",1,TARGET,641074.1958,643696.093,1739.897249,1,Anadrome,stove,stove.jpg,votes.jpg,king.jpg,lamp.jpg,stoveC.wav,1,687,L1,397,CBA
32shl1,2,COMPET_IA ,34,32shl1.edf,RIGHT,50625,.,305,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,656,0,.,.,.,.,.,.,.,.,.,.,881,0,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,80,RECTANGLE,1515750,Recording Period,1513108,3104,6,5,Trial: 5,1511650,"[(256, 192), (768, 192), (768, 576), (256, 576)]",None,"(256, 192)","(768, 192)","(768, 576)","(256, 576)",1,TARGET,641074.1958,643696.093,1739.897249,1,Anadrome,stove,stove.jpg,votes.jpg,king.jpg,lamp.jpg,stoveC.wav,1,687,L1,397,CBA
32shl1,3,UNREL1_IA ,34,32shl1.edf,RIGHT,50625,.,689,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,656,0,.,.,.,.,.,.,.,.,.,.,881,0,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,464,RECTANGLE,1515750,Recording Period,1513108,3104,6,5,Trial: 5,1511650,"[(256, 192), (768, 192), (768, 576), (256, 576)]",None,"(256, 192)","(768, 192)","(768, 576)","(256, 576)",1,TARGET,641074.1958,643696.093,1739.897249,1,Anadrome,stove,stove.jpg,votes.jpg,king.jpg,lamp.jpg,stoveC.wav,1,687,L1,397,CBA
32shl1,4,UNREL2_IA ,34,32shl1.edf,RIGHT,50625,1372,689,96,0.0309,96,3,2,2392,0,217.1,647.9,1,96,2486,0.1667,1,2392,12.58,-147.97,2390,2344,0.1667,1,1,0,0,0,192,0,0,0,.,96,2392,217.1,647.9,12.58,-147.97,2390,2344,144,0,1372,1372,.,0,0,1,1,1,1,1652,369,1,.,.,.,.,.,.,.,.,.,.,96,0,.,.,.,.,.,.,.,.,.,.,464,RECTANGLE,1515750,Recording Period,1513108,3104,6,5,Trial: 5,1511650,"[(256, 192), (768, 192), (768, 576), (256, 576)]",None,"(256, 192)","(768, 192)","(768, 576)","(256, 576)",1,TARGET,641074.1958,643696.093,1739.897249,1,Anadrome,stove,stove.jpg,votes.jpg,king.jpg,lamp.jpg,stoveC.wav,1,687,L1,397,CBA
32shl1,1,TARGET_IA ,52,32shl1.edf,RIGHT,50625,1566,305,1048,0.4367,284,6,5,2472,3,758,198.3,0,1048,3538,0.2857,2,2472,10.52,-4.37,2470,2420,0.2857,2,1,0,0,0,764,0,0,0,.,764,2776,692.2,180.8,1.36,-179.23,2774,2756,656,0,1680,1452,.,1,1,0,0,0,0,1048,881,1,764,1,2776,692.2,180.8,.,.,.,.,.,1048,1,.,.,.,.,.,.,.,.,.,.,80,RECTANGLE,1529542,Recording Period,1527503,2400,7,6,Trial: 6,1526022,"[(768, 192), (768, 576), (256, 192), (256, 576)]",None,"(768, 192)","(768, 576)","(256, 192)","(256, 576)",1,TARGET,655467.2788,657486.802,1137.523249,1,Filler,bin,bin.jpg,pause.jpg,toad.jpg,wheel.jpg,binC.wav,1,445,L1,425,x
32shl1,2,COMPET_IA ,52,32shl1.edf,RIGHT,50625,1346,689,208,0.0867,208,2,2,1748,0,719.7,554.9,1,208,1954,0.1429,1,1748,5.6,-41.4,1746,1708,0.1429,1,0,0,0,1,0,0,0,112,.,208,1748,719.7,554.9,5.6,-41.4,1746,1708,656,0,1346,1346,.,0,0,0,0,0,0,208,881,1,.,.,.,.,.,.,.,.,.,.,208,0,.,.,.,.,.,.,.,.,.,.,464,RECTANGLE,1529542,Recording Period,1527503,2400,7,6,Trial: 6,1526022,"[(768, 192), (768, 576), (256, 192), (256, 576)]",None,"(768, 192)","(768, 576)","(256, 192)","(256, 576)",1,TARGET,655467.2788,657486.802,1137.523249,1,Filler,bin,bin.jpg,pause.jpg,toad.jpg,wheel.jpg,binC.wav,1,445,L1,425,x
32shl1,3,UNREL1_IA ,52,32shl1.edf,RIGHT,50625,1330.5,305,236,0.0983,60,4,4,2160,2,205.7,280.9,0,236,2418,0.2857,2,2160,7.05,93.28,2158,2116,0.2857,2,1,0,1,0,284,0,176,0,.,176,2244,201.9,172.3,2.7,95.64,2242,2220,144,0,1353,1308,.,1,1,0,0,1,1,1284,369,1,176,1,2244,201.9,172.3,.,.,.,.,.,236,1,.,.,.,.,.,.,.,.,.,.,80,RECTANGLE,1529542,Recording Period,1527503,2400,7,6,Trial: 6,1526022,"[(768, 192), (768, 576), (256, 192), (256, 576)]",None,"(768, 192)","(768, 576)","(256, 192)","(256, 576)",1,TARGET,655467.2788,657486.802,1137.523249,1,Filler,bin,bin.jpg,pause.jpg,toad.jpg,wheel.jpg,binC.wav,1,445,L1,425,x
32shl1,4,UNREL2_IA ,52,32shl1.edf,RIGHT,50625,1309,689,112,0.0467,112,3,3,2004,1,222.5,581.5,1,112,2114,0.1429,1,2004,9.26,-177.8,2002,1956,0.1429,1,0,0,1,0,0,0,60,0,.,112,2004,222.5,581.5,9.26,-177.8,2002,1956,144,0,1309,1309,.,0,0,1,1,1,1,1396,369,1,.,.,.,.,.,.,.,.,.,.,112,0,.,.,.,.,.,.,.,.,.,.,464,RECTANGLE,1529542,Recording Period,1527503,2400,7,6,Trial: 6,1526022,"[(768, 192), (768, 576), (256, 192), (256, 576)]",None,"(768, 192)","(768, 576)","(256, 192)","(256, 576)",1,TARGET,655467.2788,657486.802,1137.523249,1,Filler,bin,bin.jpg,pause.jpg,toad.jpg,wheel.jpg,binC.wav,1,445,L1,425,x
32shl1,1,TARGET_IA ,47,32shl1.edf,RIGHT,50625,1543,689,1012,0.6421,1012,5,3,2260,1,231.6,597.7,0,1012,3270,0.2,1,2260,7.77,-92.02,2258,2216,0.2,1,0,0,0,0,0,0,0,0,.,1012,2260,231.6,597.7,7.77,-92.02,2258,2216,144,0,1543,1543,.,1,1,0,0,0,0,1012,369,1,.,.,.,.,.,.,.,.,.,.,1012,1,.,.,.,.,.,.,.,.,.,.,464,RECTANGLE,1546778,Recording Period,1545005,1576,5,7,Trial: 7,1543524,"[(256, 576), (768, 576), (768, 192), (256, 192)]",None,"(256, 576)","(768, 576)","(768, 192)","(256, 192)",1,TARGET,672969.6658,674726.888,875.2222492,1,Filler,face,face.jpg,sky.jpg,hole.jpg,pig.jpg,faceC.wav,1,553,L1,417,x
32shl1,2,COMPET_IA ,47,32shl1.edf,RIGHT,50625,.,689,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,656,0,.,.,.,.,.,.,.,.,.,.,881,0,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,464,RECTANGLE,1546778,Recording Period,1545005,1576,5,7,Trial: 7,1543524,"[(256, 576), (768, 576), (768, 192), (256, 192)]",None,"(256, 576)","(768, 576)","(768, 192)","(256, 192)",1,TARGET,672969.6658,674726.888,875.2222492,1,Filler,face,face.jpg,sky.jpg,hole.jpg,pig.jpg,faceC.wav,1,553,L1,417,x
32shl1,3,UNREL1_IA ,47,32shl1.edf,RIGHT,50625,.,305,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,656,0,.,.,.,.,.,.,.,.,.,.,881,0,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,80,RECTANGLE,1546778,Recording Period,1545005,1576,5,7,Trial: 7,1543524,"[(256, 576), (768, 576), (768, 192), (256, 192)]",None,"(256, 576)","(768, 576)","(768, 192)","(256, 192)",1,TARGET,672969.6658,674726.888,875.2222492,1,Filler,face,face.jpg,sky.jpg,hole.jpg,pig.jpg,faceC.wav,1,553,L1,417,x
